524716,0
359036,0
110552,0
587176,0
790796,0
32231,0
659556,0
364246,0
543192,0
330100,0
577508,0
131114,0
327380,0
742206,0
555531,0
517363,0
810190,0
935470,0
989834,0
256518,0
934646,0
510283,0
187471,0
660044,0
910461,0
792053,0
981787,0
989545,0
700264,0
32839,0
401688,0
206158,0
964745,0
73940,0
89494,0
183858,0
364332,0
989619,0
565271,0
941175,0
169642,0
333506,0
956703,0
631029,0
977556,0
946102,0
685316,0
659192,0
887363,0
491273,0
571503,0
440371,0
379009,0
831917,0
114475,0
565776,0
771113,0
676884,0
899266,0
782917,0
601903,0
919830,0
723185,0
989689,0
946913,0
744146,0
132944,0
872100,0
348273,0
436852,0
649853,0
667680,0
878753,0
289923,0
386639,0
263788,0
759886,0
229598,0
514597,0
323599,0
826418,0
809145,0
716426,0
456026,0
429305,0
61994,0
759525,0
662881,0
123197,0
430706,0
680838,0
633840,0
174068,0
742646,0
495597,0
990159,0
756509,0
539459,0
845279,0
319636,0
433377,0
746199,0
718752,0
981883,0
47768,0
780935,0
735294,0
774063,0
607397,0
644499,0
436785,0
714363,0
317982,0
821958,0
636233,0
998669,0
296605,0
192285,0
923989,0
758607,0
531250,0
398662,0
302499,0
199231,0
254454,0
534426,0
196458,0
611131,0
129217,0
959817,0
846909,0
606823,0
972978,0
535406,0
44799,0
683302,0
43883,0
270480,0
241149,0
838588,0
816808,0
813747,0
54555,0
543840,0
880668,0
234039,0
822226,0
196443,0
499065,0
455311,0
152233,0
293335,0
110108,0
194328,0
599527,0
261437,0
655540,0
205738,0
940924,0
483420,0
299879,0
671839,0
307454,0
478573,0
622542,0
376032,0
696289,0
597233,0
429085,0
394792,0
988195,0
996827,0
114901,0
360208,0
421506,0
336700,0
624988,0
217353,0
559194,0
738847,0
590463,0
697646,0
32191,0
608596,0
36103,0
189534,0
876872,0
327167,0
908411,0
650401,0
756727,0
886957,0
341560,0
649338,0
483495,0
576783,0
256954,0
641342,0
3010,0
636234,0
549939,0
243265,0
748943,0
511409,0
83414,0
989609,0
664933,0
780035,0
692644,0
15149,0
699122,0
311343,0
356183,0
73239,0
24336,0
244100,0
973211,0
593265,0
47349,0
563203,0
486562,0
912642,0
47861,0
233327,0
499406,0
676002,0
637118,0
548835,0
678664,0
849266,0
707910,0
984635,0
399179,0
639823,0
306700,0
623692,0
159355,0
907641,0
150138,0
717303,0
820269,0
109325,0
408953,0
603923,0
945310,0
795929,0
423728,0
778276,0
683736,0
909690,0
962618,0
279165,0
50310,0
490671,0
763158,0
181525,0
75712,0
146757,0
645349,0
632266,0
815461,0
310269,0
716475,0
852866,0
179087,0
610163,0
7960,0
389922,0
105196,0
835908,0
126049,0
811064,0
741080,0
660436,0
481267,0
918052,0
742579,0
394061,0
232863,0
135437,0
734413,0
696869,0
374320,0
356644,0
667544,0
326019,0
